colour	x	xend	key	showSelectedlegendcolour	showSelected2	group
#F8766D	0.449233189690858	0.449233189690858	0.449233189690858	error	7	1531
#F8766D	-2.53761371830478	-2.53761371830478	-2.53761371830478	error	7	1532
#F8766D	-2.78675652248785	-2.78675652248785	-2.78675652248785	error	7	1533
#F8766D	0.856772953178734	0.856772953178734	0.856772953178734	error	7	1534
#F8766D	2.57169119780883	2.57169119780883	2.57169119780883	error	7	1535
#F8766D	0.588554534129798	0.588554534129798	0.588554534129798	error	7	1536
#F8766D	0.365404488053173	0.365404488053173	0.365404488053173	error	7	1537
#F8766D	0.156166343484074	0.156166343484074	0.156166343484074	error	7	1538
#F8766D	2.91057134326547	2.91057134326547	2.91057134326547	error	7	1539
#F8766D	0.0458509339950979	0.0458509339950979	0.0458509339950979	error	7	1540
#F8766D	1.0967284720391	1.0967284720391	1.0967284720391	error	7	1541
#F8766D	0.609247305896133	0.609247305896133	0.609247305896133	error	7	1542
#F8766D	-1.56678793346509	-1.56678793346509	-1.56678793346509	error	7	1543
#F8766D	-1.45100443996489	-1.45100443996489	-1.45100443996489	error	7	1544
#F8766D	1.37585774017498	1.37585774017498	1.37585774017498	error	7	1545
#F8766D	-0.284575011581182	-0.284575011581182	-0.284575011581182	error	7	1546
#F8766D	-1.94923938950524	-1.94923938950524	-1.94923938950524	error	7	1547
#F8766D	1.48018961772323	1.48018961772323	1.48018961772323	error	7	1548
#F8766D	-2.37007415760309	-2.37007415760309	-2.37007415760309	error	7	1549
#F8766D	2.18726969417185	2.18726969417185	2.18726969417185	error	7	1550
#F8766D	0.687869830057025	0.687869830057025	0.687869830057025	error	7	1551
#F8766D	0.342957233078778	0.342957233078778	0.342957233078778	error	7	1552
#F8766D	-1.02733608568087	-1.02733608568087	-1.02733608568087	error	7	1553
#F8766D	-0.28121132729575	-0.28121132729575	-0.28121132729575	error	7	1554
#F8766D	0.00264583574607968	0.00264583574607968	0.00264583574607968	error	7	1555
#F8766D	-1.91480183321983	-1.91480183321983	-1.91480183321983	error	7	1556
#F8766D	0.177783616818488	0.177783616818488	0.177783616818488	error	7	1557
#F8766D	-2.54834552574903	-2.54834552574903	-2.54834552574903	error	7	1558
#F8766D	-1.33346440410241	-1.33346440410241	-1.33346440410241	error	7	1559
#F8766D	-1.72380288457498	-1.72380288457498	-1.72380288457498	error	7	1560
#F8766D	-1.29125711414963	-1.29125711414963	-1.29125711414963	error	7	1561
#F8766D	2.37056461768225	2.37056461768225	2.37056461768225	error	7	1562
#F8766D	-0.322588060051203	-0.322588060051203	-0.322588060051203	error	7	1563
#F8766D	1.67990933870897	1.67990933870897	1.67990933870897	error	7	1564
#F8766D	2.28371420921758	2.28371420921758	2.28371420921758	error	7	1565
#F8766D	-0.521254742983729	-0.521254742983729	-0.521254742983729	error	7	1566
#F8766D	-2.61714911693707	-2.61714911693707	-2.61714911693707	error	7	1567
#F8766D	-0.987075049895793	-0.987075049895793	-0.987075049895793	error	7	1568
#F8766D	1.34235567972064	1.34235567972064	1.34235567972064	error	7	1569
#F8766D	-0.974307999014854	-0.974307999014854	-0.974307999014854	error	7	1570
#F8766D	0.78248473489657	0.78248473489657	0.78248473489657	error	7	1571
#F8766D	2.04368732403964	2.04368732403964	2.04368732403964	error	7	1572
#F8766D	2.13678998826072	2.13678998826072	2.13678998826072	error	7	1573
#F8766D	-0.651844313833863	-0.651844313833863	-0.651844313833863	error	7	1574
#F8766D	-0.717036686372012	-0.717036686372012	-0.717036686372012	error	7	1575
#F8766D	2.37267255596817	2.37267255596817	2.37267255596817	error	7	1576
#F8766D	0.865894577465951	0.865894577465951	0.865894577465951	error	7	1577
#F8766D	1.44647189229727	1.44647189229727	1.44647189229727	error	7	1578
#F8766D	0.631820679176599	0.631820679176599	0.631820679176599	error	7	1579
#F8766D	2.41848966898397	2.41848966898397	2.41848966898397	error	7	1580
#F8766D	-1.2376190694049	-1.2376190694049	-1.2376190694049	error	7	1581
#F8766D	-1.85243934066966	-1.85243934066966	-1.85243934066966	error	7	1582
#F8766D	2.31870565982535	2.31870565982535	2.31870565982535	error	7	1583
#F8766D	0.0200369143858552	0.0200369143858552	0.0200369143858552	error	7	1584
#F8766D	2.26234525814652	2.26234525814652	2.26234525814652	error	7	1585
#F8766D	-1.86483826534823	-1.86483826534823	-1.86483826534823	error	7	1586
#F8766D	1.54861831432208	1.54861831432208	1.54861831432208	error	7	1587
#F8766D	1.34699335601181	1.34699335601181	1.34699335601181	error	7	1588
#F8766D	2.66234890976921	2.66234890976921	2.66234890976921	error	7	1589
#F8766D	0.285879522096366	0.285879522096366	0.285879522096366	error	7	1590
#F8766D	1.27046320633963	1.27046320633963	1.27046320633963	error	7	1591
#F8766D	-0.666569401044399	-0.666569401044399	-0.666569401044399	error	7	1592
#F8766D	-2.39476124290377	-2.39476124290377	-2.39476124290377	error	7	1593
#F8766D	2.56381253153086	2.56381253153086	2.56381253153086	error	7	1594
#F8766D	-1.30060499813408	-1.30060499813408	-1.30060499813408	error	7	1595
#F8766D	0.543438952881843	0.543438952881843	0.543438952881843	error	7	1596
#F8766D	-2.33783637033775	-2.33783637033775	-2.33783637033775	error	7	1597
#F8766D	2.04304219270125	2.04304219270125	2.04304219270125	error	7	1598
#F8766D	-1.09221789333969	-1.09221789333969	-1.09221789333969	error	7	1599
#F8766D	1.69710802193731	1.69710802193731	1.69710802193731	error	7	1600
#F8766D	-1.4069480211474	-1.4069480211474	-1.4069480211474	error	8	1601
#F8766D	-0.767256602179259	-0.767256602179259	-0.767256602179259	error	8	1602
#F8766D	0.437120180111378	0.437120180111378	0.437120180111378	error	8	1603
#F8766D	2.44924673996866	2.44924673996866	2.44924673996866	error	8	1604
#F8766D	-1.78990841377527	-1.78990841377527	-1.78990841377527	error	8	1605
#F8766D	2.39033810980618	2.39033810980618	2.39033810980618	error	8	1606
#F8766D	2.66805161163211	2.66805161163211	2.66805161163211	error	8	1607
#F8766D	0.964786754921079	0.964786754921079	0.964786754921079	error	8	1608
#F8766D	0.774684263393283	0.774684263393283	0.774684263393283	error	8	1609
#F8766D	-2.62928237719461	-2.62928237719461	-2.62928237719461	error	8	1610
#F8766D	-1.76415255060419	-1.76415255060419	-1.76415255060419	error	8	1611
#F8766D	-1.94065948482603	-1.94065948482603	-1.94065948482603	error	8	1612
#F8766D	1.1221370799467	1.1221370799467	1.1221370799467	error	8	1613
#F8766D	-0.695377690717578	-0.695377690717578	-0.695377690717578	error	8	1614
#F8766D	1.61904851999134	1.61904851999134	1.61904851999134	error	8	1615
#F8766D	-0.0138045474886894	-0.0138045474886894	-0.0138045474886894	error	8	1616
#F8766D	1.30571104958653	1.30571104958653	1.30571104958653	error	8	1617
#F8766D	2.9514365689829	2.9514365689829	2.9514365689829	error	8	1618
#F8766D	-0.719788923393935	-0.719788923393935	-0.719788923393935	error	8	1619
#F8766D	1.66467132791877	1.66467132791877	1.66467132791877	error	8	1620
#F8766D	2.60823138663545	2.60823138663545	2.60823138663545	error	8	1621
#F8766D	-1.72714487230405	-1.72714487230405	-1.72714487230405	error	8	1622
#F8766D	0.910042596515268	0.910042596515268	0.910042596515268	error	8	1623
#F8766D	-2.2466694242321	-2.2466694242321	-2.2466694242321	error	8	1624
#F8766D	-1.39667598763481	-1.39667598763481	-1.39667598763481	error	8	1625
#F8766D	-0.683315444737673	-0.683315444737673	-0.683315444737673	error	8	1626
#F8766D	-2.91965800104663	-2.91965800104663	-2.91965800104663	error	8	1627
#F8766D	-0.705672257579863	-0.705672257579863	-0.705672257579863	error	8	1628
#F8766D	2.21814507432282	2.21814507432282	2.21814507432282	error	8	1629
#F8766D	-0.957906019873917	-0.957906019873917	-0.957906019873917	error	8	1630
#F8766D	-0.107519307173789	-0.107519307173789	-0.107519307173789	error	8	1631
#F8766D	0.59739495255053	0.59739495255053	0.59739495255053	error	8	1632
#F8766D	-0.0387521577067673	-0.0387521577067673	-0.0387521577067673	error	8	1633
#F8766D	-1.88269439153373	-1.88269439153373	-1.88269439153373	error	8	1634
#F8766D	1.96423991164193	1.96423991164193	1.96423991164193	error	8	1635
#F8766D	1.01080042915419	1.01080042915419	1.01080042915419	error	8	1636
#F8766D	1.76543916435912	1.76543916435912	1.76543916435912	error	8	1637
#F8766D	-2.35233824467286	-2.35233824467286	-2.35233824467286	error	8	1638
#F8766D	1.34226567624137	1.34226567624137	1.34226567624137	error	8	1639
#F8766D	-0.53235342213884	-0.53235342213884	-0.53235342213884	error	8	1640
#F8766D	1.92567776469514	1.92567776469514	1.92567776469514	error	8	1641
#F8766D	0.882361162919551	0.882361162919551	0.882361162919551	error	8	1642
#F8766D	1.69759657373652	1.69759657373652	1.69759657373652	error	8	1643
#F8766D	0.318217869848013	0.318217869848013	0.318217869848013	error	8	1644
#F8766D	0.178317481186241	0.178317481186241	0.178317481186241	error	8	1645
#F8766D	1.73613739013672	1.73613739013672	1.73613739013672	error	8	1646
#F8766D	-2.86001278599724	-2.86001278599724	-2.86001278599724	error	8	1647
#F8766D	-0.13661960978061	-0.13661960978061	-0.13661960978061	error	8	1648
#F8766D	1.3938824320212	1.3938824320212	1.3938824320212	error	8	1649
#F8766D	1.15638933889568	1.15638933889568	1.15638933889568	error	8	1650
#F8766D	-0.134282267186791	-0.134282267186791	-0.134282267186791	error	8	1651
#F8766D	2.1672568609938	2.1672568609938	2.1672568609938	error	8	1652
#F8766D	-0.371417356655002	-0.371417356655002	-0.371417356655002	error	8	1653
#F8766D	-1.5312163378112	-1.5312163378112	-1.5312163378112	error	8	1654
#F8766D	-2.5759257171303	-2.5759257171303	-2.5759257171303	error	8	1655
#F8766D	-2.40320303896442	-2.40320303896442	-2.40320303896442	error	8	1656
#F8766D	-1.1023697569035	-1.1023697569035	-1.1023697569035	error	8	1657
#F8766D	0.111805579159409	0.111805579159409	0.111805579159409	error	8	1658
#F8766D	0.972030458506197	0.972030458506197	0.972030458506197	error	8	1659
#F8766D	-0.559018876869231	-0.559018876869231	-0.559018876869231	error	8	1660
#F8766D	2.47725554555655	2.47725554555655	2.47725554555655	error	8	1661
#F8766D	-1.2383797634393	-1.2383797634393	-1.2383797634393	error	8	1662
#F8766D	-0.24560564244166	-0.24560564244166	-0.24560564244166	error	8	1663
#F8766D	-1.00563195487484	-1.00563195487484	-1.00563195487484	error	8	1664
#F8766D	0.905222802422941	0.905222802422941	0.905222802422941	error	8	1665
#F8766D	-1.45189931569621	-1.45189931569621	-1.45189931569621	error	8	1666
#F8766D	-0.128728510346264	-0.128728510346264	-0.128728510346264	error	8	1667
#F8766D	1.59786402387545	1.59786402387545	1.59786402387545	error	8	1668
#F8766D	-2.49451851379126	-2.49451851379126	-2.49451851379126	error	8	1669
#F8766D	2.25192798022181	2.25192798022181	2.25192798022181	error	8	1670
#F8766D	-0.965562372934073	-0.965562372934073	-0.965562372934073	error	8	1671
#F8766D	2.03664210112765	2.03664210112765	2.03664210112765	error	8	1672
#F8766D	-0.919899065047503	-0.919899065047503	-0.919899065047503	error	8	1673
#F8766D	-0.997350415214896	-0.997350415214896	-0.997350415214896	error	8	1674
#F8766D	-0.14189252955839	-0.14189252955839	-0.14189252955839	error	8	1675
#F8766D	2.35319001507014	2.35319001507014	2.35319001507014	error	8	1676
#F8766D	2.18603682378307	2.18603682378307	2.18603682378307	error	8	1677
#F8766D	-0.660062739159912	-0.660062739159912	-0.660062739159912	error	8	1678
#F8766D	1.66392419300973	1.66392419300973	1.66392419300973	error	8	1679
#F8766D	2.76370798330754	2.76370798330754	2.76370798330754	error	8	1680
#F8766D	-0.392043091356754	-0.392043091356754	-0.392043091356754	error	8	1681
#F8766D	1.27508807228878	1.27508807228878	1.27508807228878	error	8	1682
#F8766D	-0.600033786613494	-0.600033786613494	-0.600033786613494	error	8	1683
#F8766D	-1.04788708873093	-1.04788708873093	-1.04788708873093	error	8	1684
#F8766D	1.54252288816497	1.54252288816497	1.54252288816497	error	8	1685
#F8766D	-1.78384646913037	-1.78384646913037	-1.78384646913037	error	8	1686
#F8766D	1.26672733481973	1.26672733481973	1.26672733481973	error	8	1687
#F8766D	-2.26984847383574	-2.26984847383574	-2.26984847383574	error	8	1688
#F8766D	-1.52706891624257	-1.52706891624257	-1.52706891624257	error	8	1689
#F8766D	-2.14017372345552	-2.14017372345552	-2.14017372345552	error	8	1690
#F8766D	-1.56222350941971	-1.56222350941971	-1.56222350941971	error	8	1691
#F8766D	-2.64639373635873	-2.64639373635873	-2.64639373635873	error	8	1692
#F8766D	0.853729551192373	0.853729551192373	0.853729551192373	error	8	1693
#F8766D	2.25761527614668	2.25761527614668	2.25761527614668	error	8	1694
#F8766D	1.67348806466907	1.67348806466907	1.67348806466907	error	8	1695
#F8766D	1.78385295532644	1.78385295532644	1.78385295532644	error	8	1696
#F8766D	-0.26835327828303	-0.26835327828303	-0.26835327828303	error	8	1697
#F8766D	-0.539495507720858	-0.539495507720858	-0.539495507720858	error	8	1698
#F8766D	1.86522145662457	1.86522145662457	1.86522145662457	error	8	1699
#F8766D	0.629599741660058	0.629599741660058	0.629599741660058	error	8	1700
#F8766D	0.928343568462878	0.928343568462878	0.928343568462878	error	8	1701
#F8766D	-0.880816368386149	-0.880816368386149	-0.880816368386149	error	8	1702
#F8766D	-1.3784391246736	-1.3784391246736	-1.3784391246736	error	8	1703
#F8766D	2.9561043670401	2.9561043670401	2.9561043670401	error	8	1704
#F8766D	0.800959586631507	0.800959586631507	0.800959586631507	error	8	1705
#F8766D	-1.72075118869543	-1.72075118869543	-1.72075118869543	error	8	1706
#F8766D	-2.22376591153443	-2.22376591153443	-2.22376591153443	error	8	1707
#F8766D	-0.131291794124991	-0.131291794124991	-0.131291794124991	error	8	1708
#F8766D	2.54444681899622	2.54444681899622	2.54444681899622	error	8	1709
#F8766D	0.59256580285728	0.59256580285728	0.59256580285728	error	8	1710
#F8766D	2.85702416952699	2.85702416952699	2.85702416952699	error	8	1711
#F8766D	1.39075507130474	1.39075507130474	1.39075507130474	error	8	1712
#F8766D	-0.859638527501374	-0.859638527501374	-0.859638527501374	error	8	1713
#F8766D	-0.411157856695354	-0.411157856695354	-0.411157856695354	error	8	1714
#F8766D	-2.11073063593358	-2.11073063593358	-2.11073063593358	error	8	1715
#F8766D	-2.92153454711661	-2.92153454711661	-2.92153454711661	error	8	1716
#F8766D	1.29339639656246	1.29339639656246	1.29339639656246	error	8	1717
#F8766D	-2.38089458551258	-2.38089458551258	-2.38089458551258	error	8	1718
#F8766D	-0.322293908335268	-0.322293908335268	-0.322293908335268	error	8	1719
#F8766D	0.840606270823628	0.840606270823628	0.840606270823628	error	8	1720
#F8766D	2.95103172026575	2.95103172026575	2.95103172026575	error	8	1721
#F8766D	-0.0264385328628123	-0.0264385328628123	-0.0264385328628123	error	8	1722
#F8766D	-0.0939028537832201	-0.0939028537832201	-0.0939028537832201	error	8	1723
#F8766D	-1.95934599079192	-1.95934599079192	-1.95934599079192	error	8	1724
#F8766D	1.52892566705123	1.52892566705123	1.52892566705123	error	8	1725
#F8766D	-0.276627064682543	-0.276627064682543	-0.276627064682543	error	8	1726
#F8766D	0.0670187026262283	0.0670187026262283	0.0670187026262283	error	8	1727
#F8766D	-1.75472932029516	-1.75472932029516	-1.75472932029516	error	8	1728
#F8766D	-1.62805114360526	-1.62805114360526	-1.62805114360526	error	8	1729
#F8766D	0.574271977879107	0.574271977879107	0.574271977879107	error	8	1730
#F8766D	0.449233189690858	0.449233189690858	0.449233189690858	error	8	1731
#F8766D	-2.53761371830478	-2.53761371830478	-2.53761371830478	error	8	1732
#F8766D	-2.78675652248785	-2.78675652248785	-2.78675652248785	error	8	1733
#F8766D	0.856772953178734	0.856772953178734	0.856772953178734	error	8	1734
#F8766D	2.57169119780883	2.57169119780883	2.57169119780883	error	8	1735
#F8766D	0.588554534129798	0.588554534129798	0.588554534129798	error	8	1736
#F8766D	0.365404488053173	0.365404488053173	0.365404488053173	error	8	1737
#F8766D	0.156166343484074	0.156166343484074	0.156166343484074	error	8	1738
#F8766D	2.91057134326547	2.91057134326547	2.91057134326547	error	8	1739
#F8766D	0.0458509339950979	0.0458509339950979	0.0458509339950979	error	8	1740
#F8766D	1.0967284720391	1.0967284720391	1.0967284720391	error	8	1741
#F8766D	0.609247305896133	0.609247305896133	0.609247305896133	error	8	1742
#F8766D	-1.56678793346509	-1.56678793346509	-1.56678793346509	error	8	1743
#F8766D	-1.45100443996489	-1.45100443996489	-1.45100443996489	error	8	1744
#F8766D	1.37585774017498	1.37585774017498	1.37585774017498	error	8	1745
#F8766D	-0.284575011581182	-0.284575011581182	-0.284575011581182	error	8	1746
#F8766D	-1.94923938950524	-1.94923938950524	-1.94923938950524	error	8	1747
#F8766D	1.48018961772323	1.48018961772323	1.48018961772323	error	8	1748
#F8766D	-2.37007415760309	-2.37007415760309	-2.37007415760309	error	8	1749
#F8766D	2.18726969417185	2.18726969417185	2.18726969417185	error	8	1750
#F8766D	0.687869830057025	0.687869830057025	0.687869830057025	error	8	1751
#F8766D	0.342957233078778	0.342957233078778	0.342957233078778	error	8	1752
#F8766D	-1.02733608568087	-1.02733608568087	-1.02733608568087	error	8	1753
#F8766D	-0.28121132729575	-0.28121132729575	-0.28121132729575	error	8	1754
#F8766D	0.00264583574607968	0.00264583574607968	0.00264583574607968	error	8	1755
#F8766D	-1.91480183321983	-1.91480183321983	-1.91480183321983	error	8	1756
#F8766D	0.177783616818488	0.177783616818488	0.177783616818488	error	8	1757
#F8766D	-2.54834552574903	-2.54834552574903	-2.54834552574903	error	8	1758
#F8766D	-1.33346440410241	-1.33346440410241	-1.33346440410241	error	8	1759
#F8766D	-1.72380288457498	-1.72380288457498	-1.72380288457498	error	8	1760
#F8766D	-1.29125711414963	-1.29125711414963	-1.29125711414963	error	8	1761
#F8766D	2.37056461768225	2.37056461768225	2.37056461768225	error	8	1762
#F8766D	-0.322588060051203	-0.322588060051203	-0.322588060051203	error	8	1763
#F8766D	1.67990933870897	1.67990933870897	1.67990933870897	error	8	1764
#F8766D	2.28371420921758	2.28371420921758	2.28371420921758	error	8	1765
#F8766D	-0.521254742983729	-0.521254742983729	-0.521254742983729	error	8	1766
#F8766D	-2.61714911693707	-2.61714911693707	-2.61714911693707	error	8	1767
#F8766D	-0.987075049895793	-0.987075049895793	-0.987075049895793	error	8	1768
#F8766D	1.34235567972064	1.34235567972064	1.34235567972064	error	8	1769
#F8766D	-0.974307999014854	-0.974307999014854	-0.974307999014854	error	8	1770
#F8766D	0.78248473489657	0.78248473489657	0.78248473489657	error	8	1771
#F8766D	2.04368732403964	2.04368732403964	2.04368732403964	error	8	1772
#F8766D	2.13678998826072	2.13678998826072	2.13678998826072	error	8	1773
#F8766D	-0.651844313833863	-0.651844313833863	-0.651844313833863	error	8	1774
#F8766D	-0.717036686372012	-0.717036686372012	-0.717036686372012	error	8	1775
#F8766D	2.37267255596817	2.37267255596817	2.37267255596817	error	8	1776
#F8766D	0.865894577465951	0.865894577465951	0.865894577465951	error	8	1777
#F8766D	1.44647189229727	1.44647189229727	1.44647189229727	error	8	1778
#F8766D	0.631820679176599	0.631820679176599	0.631820679176599	error	8	1779
#F8766D	2.41848966898397	2.41848966898397	2.41848966898397	error	8	1780
#F8766D	-1.2376190694049	-1.2376190694049	-1.2376190694049	error	8	1781
#F8766D	-1.85243934066966	-1.85243934066966	-1.85243934066966	error	8	1782
#F8766D	2.31870565982535	2.31870565982535	2.31870565982535	error	8	1783
#F8766D	0.0200369143858552	0.0200369143858552	0.0200369143858552	error	8	1784
#F8766D	2.26234525814652	2.26234525814652	2.26234525814652	error	8	1785
#F8766D	-1.86483826534823	-1.86483826534823	-1.86483826534823	error	8	1786
#F8766D	1.54861831432208	1.54861831432208	1.54861831432208	error	8	1787
#F8766D	1.34699335601181	1.34699335601181	1.34699335601181	error	8	1788
#F8766D	2.66234890976921	2.66234890976921	2.66234890976921	error	8	1789
#F8766D	0.285879522096366	0.285879522096366	0.285879522096366	error	8	1790
#F8766D	1.27046320633963	1.27046320633963	1.27046320633963	error	8	1791
#F8766D	-0.666569401044399	-0.666569401044399	-0.666569401044399	error	8	1792
#F8766D	-2.39476124290377	-2.39476124290377	-2.39476124290377	error	8	1793
#F8766D	2.56381253153086	2.56381253153086	2.56381253153086	error	8	1794
#F8766D	-1.30060499813408	-1.30060499813408	-1.30060499813408	error	8	1795
#F8766D	0.543438952881843	0.543438952881843	0.543438952881843	error	8	1796
#F8766D	-2.33783637033775	-2.33783637033775	-2.33783637033775	error	8	1797
#F8766D	2.04304219270125	2.04304219270125	2.04304219270125	error	8	1798
#F8766D	-1.09221789333969	-1.09221789333969	-1.09221789333969	error	8	1799
#F8766D	1.69710802193731	1.69710802193731	1.69710802193731	error	8	1800
#F8766D	-1.4069480211474	-1.4069480211474	-1.4069480211474	error	9	1801
#F8766D	-0.767256602179259	-0.767256602179259	-0.767256602179259	error	9	1802
#F8766D	0.437120180111378	0.437120180111378	0.437120180111378	error	9	1803
#F8766D	2.44924673996866	2.44924673996866	2.44924673996866	error	9	1804
#F8766D	-1.78990841377527	-1.78990841377527	-1.78990841377527	error	9	1805
#F8766D	2.39033810980618	2.39033810980618	2.39033810980618	error	9	1806
#F8766D	2.66805161163211	2.66805161163211	2.66805161163211	error	9	1807
#F8766D	0.964786754921079	0.964786754921079	0.964786754921079	error	9	1808
#F8766D	0.774684263393283	0.774684263393283	0.774684263393283	error	9	1809
#F8766D	-2.62928237719461	-2.62928237719461	-2.62928237719461	error	9	1810
#F8766D	-1.76415255060419	-1.76415255060419	-1.76415255060419	error	9	1811
#F8766D	-1.94065948482603	-1.94065948482603	-1.94065948482603	error	9	1812
#F8766D	1.1221370799467	1.1221370799467	1.1221370799467	error	9	1813
#F8766D	-0.695377690717578	-0.695377690717578	-0.695377690717578	error	9	1814
#F8766D	1.61904851999134	1.61904851999134	1.61904851999134	error	9	1815
#F8766D	-0.0138045474886894	-0.0138045474886894	-0.0138045474886894	error	9	1816
#F8766D	1.30571104958653	1.30571104958653	1.30571104958653	error	9	1817
#F8766D	2.9514365689829	2.9514365689829	2.9514365689829	error	9	1818
#F8766D	-0.719788923393935	-0.719788923393935	-0.719788923393935	error	9	1819
#F8766D	1.66467132791877	1.66467132791877	1.66467132791877	error	9	1820
#F8766D	2.60823138663545	2.60823138663545	2.60823138663545	error	9	1821
#F8766D	-1.72714487230405	-1.72714487230405	-1.72714487230405	error	9	1822
#F8766D	0.910042596515268	0.910042596515268	0.910042596515268	error	9	1823
#F8766D	-2.2466694242321	-2.2466694242321	-2.2466694242321	error	9	1824
#F8766D	-1.39667598763481	-1.39667598763481	-1.39667598763481	error	9	1825
#F8766D	-0.683315444737673	-0.683315444737673	-0.683315444737673	error	9	1826
#F8766D	-2.91965800104663	-2.91965800104663	-2.91965800104663	error	9	1827
#F8766D	-0.705672257579863	-0.705672257579863	-0.705672257579863	error	9	1828
#F8766D	2.21814507432282	2.21814507432282	2.21814507432282	error	9	1829
#F8766D	-0.957906019873917	-0.957906019873917	-0.957906019873917	error	9	1830
#F8766D	-0.107519307173789	-0.107519307173789	-0.107519307173789	error	9	1831
#F8766D	0.59739495255053	0.59739495255053	0.59739495255053	error	9	1832
#F8766D	-0.0387521577067673	-0.0387521577067673	-0.0387521577067673	error	9	1833
#F8766D	-1.88269439153373	-1.88269439153373	-1.88269439153373	error	9	1834
#F8766D	1.96423991164193	1.96423991164193	1.96423991164193	error	9	1835
#F8766D	1.01080042915419	1.01080042915419	1.01080042915419	error	9	1836
#F8766D	1.76543916435912	1.76543916435912	1.76543916435912	error	9	1837
#F8766D	-2.35233824467286	-2.35233824467286	-2.35233824467286	error	9	1838
#F8766D	1.34226567624137	1.34226567624137	1.34226567624137	error	9	1839
#F8766D	-0.53235342213884	-0.53235342213884	-0.53235342213884	error	9	1840
#F8766D	1.92567776469514	1.92567776469514	1.92567776469514	error	9	1841
#F8766D	0.882361162919551	0.882361162919551	0.882361162919551	error	9	1842
#F8766D	1.69759657373652	1.69759657373652	1.69759657373652	error	9	1843
#F8766D	0.318217869848013	0.318217869848013	0.318217869848013	error	9	1844
#F8766D	0.178317481186241	0.178317481186241	0.178317481186241	error	9	1845
#F8766D	1.73613739013672	1.73613739013672	1.73613739013672	error	9	1846
#F8766D	-2.86001278599724	-2.86001278599724	-2.86001278599724	error	9	1847
#F8766D	-0.13661960978061	-0.13661960978061	-0.13661960978061	error	9	1848
#F8766D	1.3938824320212	1.3938824320212	1.3938824320212	error	9	1849
#F8766D	1.15638933889568	1.15638933889568	1.15638933889568	error	9	1850
#F8766D	-0.134282267186791	-0.134282267186791	-0.134282267186791	error	9	1851
#F8766D	2.1672568609938	2.1672568609938	2.1672568609938	error	9	1852
#F8766D	-0.371417356655002	-0.371417356655002	-0.371417356655002	error	9	1853
#F8766D	-1.5312163378112	-1.5312163378112	-1.5312163378112	error	9	1854
#F8766D	-2.5759257171303	-2.5759257171303	-2.5759257171303	error	9	1855
#F8766D	-2.40320303896442	-2.40320303896442	-2.40320303896442	error	9	1856
#F8766D	-1.1023697569035	-1.1023697569035	-1.1023697569035	error	9	1857
#F8766D	0.111805579159409	0.111805579159409	0.111805579159409	error	9	1858
#F8766D	0.972030458506197	0.972030458506197	0.972030458506197	error	9	1859
#F8766D	-0.559018876869231	-0.559018876869231	-0.559018876869231	error	9	1860
#F8766D	2.47725554555655	2.47725554555655	2.47725554555655	error	9	1861
#F8766D	-1.2383797634393	-1.2383797634393	-1.2383797634393	error	9	1862
#F8766D	-0.24560564244166	-0.24560564244166	-0.24560564244166	error	9	1863
#F8766D	-1.00563195487484	-1.00563195487484	-1.00563195487484	error	9	1864
#F8766D	0.905222802422941	0.905222802422941	0.905222802422941	error	9	1865
#F8766D	-1.45189931569621	-1.45189931569621	-1.45189931569621	error	9	1866
#F8766D	-0.128728510346264	-0.128728510346264	-0.128728510346264	error	9	1867
#F8766D	1.59786402387545	1.59786402387545	1.59786402387545	error	9	1868
#F8766D	-2.49451851379126	-2.49451851379126	-2.49451851379126	error	9	1869
#F8766D	2.25192798022181	2.25192798022181	2.25192798022181	error	9	1870
#F8766D	-0.965562372934073	-0.965562372934073	-0.965562372934073	error	9	1871
#F8766D	2.03664210112765	2.03664210112765	2.03664210112765	error	9	1872
#F8766D	-0.919899065047503	-0.919899065047503	-0.919899065047503	error	9	1873
#F8766D	-0.997350415214896	-0.997350415214896	-0.997350415214896	error	9	1874
#F8766D	-0.14189252955839	-0.14189252955839	-0.14189252955839	error	9	1875
#F8766D	2.35319001507014	2.35319001507014	2.35319001507014	error	9	1876
#F8766D	2.18603682378307	2.18603682378307	2.18603682378307	error	9	1877
#F8766D	-0.660062739159912	-0.660062739159912	-0.660062739159912	error	9	1878
#F8766D	1.66392419300973	1.66392419300973	1.66392419300973	error	9	1879
#F8766D	2.76370798330754	2.76370798330754	2.76370798330754	error	9	1880
#F8766D	-0.392043091356754	-0.392043091356754	-0.392043091356754	error	9	1881
#F8766D	1.27508807228878	1.27508807228878	1.27508807228878	error	9	1882
#F8766D	-0.600033786613494	-0.600033786613494	-0.600033786613494	error	9	1883
#F8766D	-1.04788708873093	-1.04788708873093	-1.04788708873093	error	9	1884
#F8766D	1.54252288816497	1.54252288816497	1.54252288816497	error	9	1885
#F8766D	-1.78384646913037	-1.78384646913037	-1.78384646913037	error	9	1886
#F8766D	1.26672733481973	1.26672733481973	1.26672733481973	error	9	1887
#F8766D	-2.26984847383574	-2.26984847383574	-2.26984847383574	error	9	1888
#F8766D	-1.52706891624257	-1.52706891624257	-1.52706891624257	error	9	1889
#F8766D	-2.14017372345552	-2.14017372345552	-2.14017372345552	error	9	1890
#F8766D	-1.56222350941971	-1.56222350941971	-1.56222350941971	error	9	1891
#F8766D	-2.64639373635873	-2.64639373635873	-2.64639373635873	error	9	1892
